Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,5,8
OutDegreeCount,6,6,10,2,3,1,1
NAValue,1,2,3,4,5,6
NACount,8,1,7,10,2,1
MPCValue,0.00000,0.38400,0.73469,0.80000,0.88889,0.90000,0.93223,1.00000
MPCCount,8,1,1,6,1,10,1,1
